GeneID	GeneName	GTEx_Tissue	AltaiPCTL	VindijaPCTL	DenisovaPCTL
ENSG00000069667	RORA	Esophagus_Mucosa	66.77316293929712	59.384984025559106	66.77316293929712
ENSG00000069667	RORA	Liver	25.139776357827476	25.139776357827476	25.139776357827476
ENSG00000069667	RORA	Nerve_Tibial	71.56549520766774	71.56549520766774	71.56549520766774
ENSG00000069667	RORA	Skin_Not_Sun_Exposed_Suprapubic	41.69329073482428	18.610223642172524	47.20447284345048
ENSG00000069667	RORA	Skin_Sun_Exposed_Lower_leg	24.400958466453673	27.156549520766774	90.93450479233226
ENSG00000069667	RORA	Testis	58.36661341853035	58.36661341853035	5.850638977635783
ENSG00000069667	RORA	Colon_Transverse	62.539936102236425	62.539936102236425	84.9241214057508
ENSG00000069667	RORA	Esophagus_Gastroesophageal_Junction	0.0	0.0	0.0
ENSG00000069696	DRD4	Esophagus_Mucosa	23.123003194888177	23.123003194888177	29.83226837060703
ENSG00000069696	DRD4	Adipose_Visceral_Omentum	0.6789137380191693	0.6789137380191693	3.9536741214057507
ENSG00000069696	DRD4	Brain_Anterior_cingulate_cortex_BA24	64.97603833865814	64.97603833865814	97.72364217252397
ENSG00000069696	DRD4	Artery_Tibial	91.97284345047923	90.73482428115015	10.023961661341852
ENSG00000069696	DRD4	Nerve_Tibial	16.733226837060702	16.733226837060702	10.343450479233226
ENSG00000069696	DRD4	Skin_Sun_Exposed_Lower_leg	27.276357827476037	49.86022364217252	21.405750798722046
ENSG00000069696	DRD4	Brain_Putamen_basal_ganglia	76.23801916932908	76.23801916932908	61.54153354632588
ENSG00000069696	DRD4	Cells_Cultured_fibroblasts	99.00159744408946	88.07907348242811	99.00159744408946
ENSG00000069696	DRD4	Thyroid	15.814696485623003	15.814696485623003	72.44408945686901
ENSG00000069696	DRD4	Esophagus_Gastroesophageal_Junction	95.12779552715655	95.12779552715655	95.12779552715655
ENSG00000082482	KCNK2	Esophagus_Mucosa	99.92012779552715	99.84025559105432	91.57348242811501
ENSG00000082482	KCNK2	Esophagus_Muscularis	33.266773162939295	33.266773162939295	93.27076677316293
ENSG00000082482	KCNK2	Muscle_Skeletal	18.250798722044728	18.250798722044728	18.250798722044728
ENSG00000082482	KCNK2	Prostate	93.53035143769968	93.53035143769968	62.30031948881789
ENSG00000082482	KCNK2	Thyroid	3.47444089456869	3.7140575079872202	17.61182108626198
ENSG00000088256	GNA11	Esophagus_Mucosa	1.0583067092651757	1.0583067092651757	1.0583067092651757
ENSG00000088256	GNA11	Brain_Anterior_cingulate_cortex_BA24	63.47843450479233	63.47843450479233	63.47843450479233
ENSG00000088256	GNA11	Liver	0.11980830670926518	0.11980830670926518	0.11980830670926518
ENSG00000088256	GNA11	Muscle_Skeletal	0.5591054313099042	0.5591054313099042	0.5591054313099042
ENSG00000088256	GNA11	Nerve_Tibial	68.07108626198082	68.07108626198082	68.07108626198082
ENSG00000088256	GNA11	Brain_Cerebellar_Hemisphere	37.85942492012779	37.85942492012779	37.85942492012779
ENSG00000088256	GNA11	Brain_Cerebellum	78.51437699680511	78.51437699680511	78.51437699680511
ENSG00000088256	GNA11	Brain_Hippocampus	32.18849840255591	27.915335463258785	92.2923322683706
ENSG00000088256	GNA11	Skin_Sun_Exposed_Lower_leg	16.833067092651756	16.833067092651756	16.833067092651756
ENSG00000088256	GNA11	Small_Intestine_Terminal_Ileum	99.12140575079871	99.12140575079871	90.77476038338658
ENSG00000088256	GNA11	Thyroid	59.34504792332268	59.34504792332268	18.730031948881788
ENSG00000088256	GNA11	Colon_Sigmoid	97.92332268370608	97.92332268370608	84.02555910543131
ENSG00000088256	GNA11	Colon_Transverse	30.031948881789138	30.031948881789138	30.031948881789138
ENSG00000088256	GNA11	Whole_Blood	26.557507987220447	26.557507987220447	26.557507987220447
ENSG00000100393	EP300	Esophagus_Mucosa	51.71725239616613	51.71725239616613	51.71725239616613
ENSG00000100393	EP300	Brain_Cerebellar_Hemisphere	82.22843450479233	82.22843450479233	82.22843450479233
ENSG00000100393	EP300	Skin_Sun_Exposed_Lower_leg	72.04472843450479	72.04472843450479	72.04472843450479
ENSG00000100393	EP300	Colon_Transverse	95.78674121405751	95.78674121405751	95.78674121405751
ENSG00000100393	EP300	Whole_Blood	25.93849840255591	25.93849840255591	25.93849840255591
ENSG00000104856	RELB	Esophagus_Mucosa	2.7156549520766773	2.7156549520766773	2.7156549520766773
ENSG00000104856	RELB	Heart_Atrial_Appendage	32.947284345047926	32.947284345047926	39.29712460063898
ENSG00000104856	RELB	Heart_Left_Ventricle	41.593450479233226	41.593450479233226	41.593450479233226
ENSG00000104856	RELB	Artery_Coronary	99.92012779552715	99.92012779552715	72.60383386581469
ENSG00000104856	RELB	Artery_Tibial	27.7555910543131	27.7555910543131	29.273162939297123
ENSG00000104856	RELB	Brain_Cortex	79.27316293929712	79.27316293929712	29.5926517571885
ENSG00000104856	RELB	Brain_Frontal_Cortex_BA9	98.08306709265176	98.08306709265176	78.63418530351437
ENSG00000104856	RELB	Brain_Hypothalamus	14.09744408945687	14.09744408945687	47.96325878594249
ENSG00000104856	RELB	Skin_Sun_Exposed_Lower_leg	100.0	100.0	100.0
ENSG00000104856	RELB	Cells_Cultured_fibroblasts	33.746006389776355	33.746006389776355	33.746006389776355
ENSG00000105662	CRTC1	Esophagus_Mucosa	1.597444089456869	1.597444089456869	1.597444089456869
ENSG00000105662	CRTC1	Heart_Atrial_Appendage	85.10383386581469	85.10383386581469	85.10383386581469
ENSG00000105662	CRTC1	Nerve_Tibial	8.047124600638977	8.047124600638977	8.047124600638977
ENSG00000105662	CRTC1	Brain_Cerebellum	99.36102236421725	99.36102236421725	99.36102236421725
ENSG00000105662	CRTC1	Brain_Cortex	44.56869009584665	44.56869009584665	44.56869009584665
ENSG00000105662	CRTC1	Skin_Not_Sun_Exposed_Suprapubic	36.5814696485623	36.5814696485623	41.653354632587856
ENSG00000105662	CRTC1	Colon_Transverse	25.51916932907348	19.289137380191693	19.728434504792332
ENSG00000105662	CRTC1	Esophagus_Gastroesophageal_Junction	51.8370607028754	51.8370607028754	51.8370607028754
ENSG00000105662	CRTC1	Whole_Blood	77.67571884984025	77.67571884984025	77.67571884984025
ENSG00000106366	SERPINE1	Esophagus_Mucosa	0.3993610223642173	0.3993610223642173	2.1166134185303513
ENSG00000106366	SERPINE1	Adipose_Visceral_Omentum	1.2779552715654952	1.2779552715654952	1.2779552715654952
ENSG00000106366	SERPINE1	Adrenal_Gland	60.78274760383387	92.49201277955271	60.78274760383387
ENSG00000106366	SERPINE1	Artery_Aorta	6.3099041533546325	6.3099041533546325	6.5095846645367414
ENSG00000106366	SERPINE1	Artery_Tibial	38.73801916932907	38.73801916932907	52.35623003194888
ENSG00000106366	SERPINE1	Brain_Cortex	2.1565495207667733	2.1565495207667733	4.073482428115016
ENSG00000106366	SERPINE1	Testis	25.099840255591054	25.099840255591054	25.099840255591054
ENSG00000106366	SERPINE1	Uterus	2.9552715654952078	2.9552715654952078	4.193290734824281
ENSG00000106462	EZH2	Esophagus_Mucosa	95.56709265175719	95.56709265175719	95.56709265175719
ENSG00000106462	EZH2	Brain_Anterior_cingulate_cortex_BA24	56.58945686900959	81.0702875399361	55.63099041533546
ENSG00000106462	EZH2	Artery_Tibial	0.9984025559105432	0.9984025559105432	3.9536741214057507
ENSG00000106462	EZH2	Pituitary	98.3226837060703	98.3226837060703	87.97923322683707
ENSG00000106462	EZH2	Skin_Not_Sun_Exposed_Suprapubic	87.38019169329074	87.38019169329074	75.87859424920129
ENSG00000106462	EZH2	Skin_Sun_Exposed_Lower_leg	69.78833865814697	69.78833865814697	76.03833865814697
ENSG00000106462	EZH2	Breast_Mammary_Tissue	75.39936102236422	5.151757188498403	81.15015974440895
ENSG00000106462	EZH2	Colon_Transverse	90.85463258785943	86.9408945686901	78.99361022364218
ENSG00000107104	KANK1	Esophagus_Mucosa	9.105431309904153	12.539936102236421	2.356230031948882
ENSG00000107104	KANK1	Artery_Aorta	65.21565495207668	65.21565495207668	65.21565495207668
ENSG00000107104	KANK1	Lung	33.546325878594246	24.880191693290733	37.14057507987221
ENSG00000107104	KANK1	Muscle_Skeletal	50.43929712460064	51.79712460063898	57.308306709265175
ENSG00000107104	KANK1	Nerve_Tibial	3.47444089456869	3.47444089456869	17.85143769968051
ENSG00000107104	KANK1	Pituitary	42.29233226837061	42.29233226837061	66.61341853035144
ENSG00000107104	KANK1	Skin_Not_Sun_Exposed_Suprapubic	0.5591054313099042	0.5591054313099042	26.837060702875398
ENSG00000107104	KANK1	Brain_Putamen_basal_ganglia	63.65814696485623	63.65814696485623	63.65814696485623
ENSG00000107104	KANK1	Breast_Mammary_Tissue	63.65814696485623	63.65814696485623	63.65814696485623
ENSG00000107104	KANK1	Testis	76.8370607028754	76.8370607028754	86.74121405750799
ENSG00000107104	KANK1	Cells_Cultured_fibroblasts	26.85702875399361	26.85702875399361	26.85702875399361
ENSG00000107104	KANK1	Whole_Blood	0.0	0.0	0.0
ENSG00000107736	CDH23	Esophagus_Mucosa	3.9536741214057507	7.947284345047923	7.947284345047923
ENSG00000107736	CDH23	Artery_Aorta	89.37699680511182	89.37699680511182	81.78913738019169
ENSG00000107736	CDH23	Liver	44.608626198083066	47.32428115015974	65.09584664536742
ENSG00000107736	CDH23	Lung	98.80191693290735	99.36102236421725	96.3258785942492
ENSG00000107736	CDH23	Artery_Tibial	72.02476038338658	72.02476038338658	72.02476038338658
ENSG00000107736	CDH23	Muscle_Skeletal	12.819488817891374	11.541533546325878	25.079872204472842
ENSG00000107736	CDH23	Nerve_Tibial	7.108626198083067	10.503194888178914	1.3578274760383386
ENSG00000107736	CDH23	Brain_Cerebellar_Hemisphere	9.02555910543131	9.02555910543131	82.32827476038338
ENSG00000107736	CDH23	Brain_Cerebellum	0.6389776357827476	0.6389776357827476	0.1597444089456869
ENSG00000107736	CDH23	Prostate	95.16773162939297	95.16773162939297	83.30670926517571
ENSG00000107736	CDH23	Brain_Hippocampus	99.80031948881789	99.80031948881789	81.66932907348243
ENSG00000107736	CDH23	Skin_Sun_Exposed_Lower_leg	13.099041533546325	13.099041533546325	90.29552715654953
ENSG00000107736	CDH23	Testis	78.79392971246007	78.79392971246007	78.79392971246007
ENSG00000107736	CDH23	Thyroid	29.91214057507987	29.91214057507987	35.58306709265176
ENSG00000107736	CDH23	Uterus	38.47843450479233	38.47843450479233	11.661341853035143
ENSG00000107736	CDH23	Whole_Blood	40.29552715654952	40.29552715654952	51.63738019169329
ENSG00000110090	CPT1A	Esophagus_Mucosa	21.605431309904155	35.742811501597444	48.56230031948882
ENSG00000110090	CPT1A	Adipose_Visceral_Omentum	99.48083067092652	99.4408945686901	99.32108626198082
ENSG00000110090	CPT1A	Brain_Cerebellar_Hemisphere	75.95846645367412	77.11661341853035	98.24281150159744
ENSG00000110090	CPT1A	Cells_Cultured_fibroblasts	8.985623003194888	8.985623003194888	46.72523961661342
ENSG00000110090	CPT1A	Colon_Sigmoid	44.88817891373802	44.88817891373802	46.08626198083067
ENSG00000110090	CPT1A	Colon_Transverse	4.712460063897764	4.712460063897764	4.712460063897764
ENSG00000113580	NR3C1	Esophagus_Mucosa	53.194888178913736	53.194888178913736	53.194888178913736
ENSG00000113580	NR3C1	Esophagus_Muscularis	0.43929712460063897	0.43929712460063897	0.1597444089456869
ENSG00000113580	NR3C1	Heart_Left_Ventricle	57.108626198083066	57.108626198083066	57.108626198083066
ENSG00000113580	NR3C1	Lung	26.39776357827476	26.39776357827476	26.39776357827476
ENSG00000113580	NR3C1	Muscle_Skeletal	20.207667731629392	20.207667731629392	20.207667731629392
ENSG00000113580	NR3C1	Nerve_Tibial	9.345047923322683	9.345047923322683	9.345047923322683
ENSG00000113580	NR3C1	Ovary	43.73003194888179	43.73003194888179	43.73003194888179
ENSG00000113580	NR3C1	Brain_Cortex	57.22843450479233	57.22843450479233	57.22843450479233
ENSG00000113580	NR3C1	Prostate	45.087859424920126	45.087859424920126	45.087859424920126
ENSG00000113580	NR3C1	Skin_Not_Sun_Exposed_Suprapubic	1.8570287539936101	1.8570287539936101	1.8570287539936101
ENSG00000113580	NR3C1	Spleen	93.73003194888179	93.73003194888179	93.73003194888179
ENSG00000113580	NR3C1	Testis	38.698083067092654	38.698083067092654	38.698083067092654
ENSG00000113580	NR3C1	Cells_Cultured_fibroblasts	54.31309904153355	54.31309904153355	22.803514376996805
ENSG00000113580	NR3C1	Thyroid	98.48242811501598	98.48242811501598	98.48242811501598
ENSG00000114268	PFKFB4	Esophagus_Mucosa	16.573482428115017	16.573482428115017	16.573482428115017
ENSG00000114268	PFKFB4	Liver	14.57667731629393	14.57667731629393	14.57667731629393
ENSG00000114268	PFKFB4	Lung	13.578274760383387	13.578274760383387	13.578274760383387
ENSG00000114268	PFKFB4	Nerve_Tibial	97.20447284345047	97.20447284345047	85.26357827476038
ENSG00000114268	PFKFB4	Brain_Frontal_Cortex_BA9	0.8586261980830671	0.8586261980830671	0.8586261980830671
ENSG00000114268	PFKFB4	Skin_Not_Sun_Exposed_Suprapubic	3.893769968051118	3.893769968051118	3.893769968051118
ENSG00000114268	PFKFB4	Skin_Sun_Exposed_Lower_leg	13.678115015974441	13.678115015974441	13.678115015974441
ENSG00000114268	PFKFB4	Cells_Cultured_fibroblasts	35.203674121405754	35.203674121405754	35.203674121405754
ENSG00000114268	PFKFB4	Thyroid	0.43929712460063897	0.43929712460063897	0.43929712460063897
ENSG00000116138	DNAJC16	Esophagus_Mucosa	64.1773162939297	64.1773162939297	30.830670926517573
ENSG00000116138	DNAJC16	Adipose_Visceral_Omentum	17.33226837060703	17.33226837060703	17.0926517571885
ENSG00000116138	DNAJC16	Heart_Atrial_Appendage	14.416932907348242	16.37380191693291	28.63418530351438
ENSG00000116138	DNAJC16	Heart_Left_Ventricle	0.9185303514376997	0.9185303514376997	0.8386581469648562
ENSG00000116138	DNAJC16	Artery_Aorta	78.35463258785943	78.35463258785943	78.35463258785943
ENSG00000116138	DNAJC16	Nerve_Tibial	22.164536741214057	22.164536741214057	22.164536741214057
ENSG00000116138	DNAJC16	Pancreas	96.685303514377	97.04472843450479	98.8817891373802
ENSG00000116138	DNAJC16	Thyroid	76.4776357827476	76.4776357827476	75.67891373801918
ENSG00000118292	C1orf54	Esophagus_Mucosa	0.8386581469648562	0.8386581469648562	0.8386581469648562
ENSG00000118292	C1orf54	Esophagus_Muscularis	42.39217252396166	42.39217252396166	42.39217252396166
ENSG00000118292	C1orf54	Adrenal_Gland	91.21405750798722	91.21405750798722	91.21405750798722
ENSG00000118292	C1orf54	Heart_Left_Ventricle	8.58626198083067	8.58626198083067	8.58626198083067
ENSG00000118292	C1orf54	Artery_Aorta	50.7388178913738	50.7388178913738	50.7388178913738
ENSG00000118292	C1orf54	Lung	50.7388178913738	50.7388178913738	50.7388178913738
ENSG00000118292	C1orf54	Artery_Tibial	89.3570287539936	89.3570287539936	89.3570287539936
ENSG00000118292	C1orf54	Nerve_Tibial	30.511182108626198	30.511182108626198	29.19329073482428
ENSG00000118292	C1orf54	Brain_Hippocampus	49.88019169329073	49.88019169329073	18.610223642172524
ENSG00000118292	C1orf54	Skin_Sun_Exposed_Lower_leg	74.60063897763578	74.60063897763578	74.60063897763578
ENSG00000118292	C1orf54	Brain_Nucleus_accumbens_basal_ganglia	18.730031948881788	18.730031948881788	18.730031948881788
ENSG00000118292	C1orf54	Brain_Putamen_basal_ganglia	91.53354632587859	91.53354632587859	92.61182108626198
ENSG00000118292	C1orf54	Cells_Cultured_fibroblasts	34.70447284345048	34.70447284345048	7.587859424920127
ENSG00000118292	C1orf54	Thyroid	19.92811501597444	19.92811501597444	19.92811501597444
ENSG00000119771	KLHL29	Esophagus_Mucosa	10.463258785942491	6.9888178913738015	52.55591054313099
ENSG00000119771	KLHL29	Artery_Aorta	44.8482428115016	44.8482428115016	44.8482428115016
ENSG00000119771	KLHL29	Lung	76.65734824281151	76.65734824281151	76.65734824281151
ENSG00000119771	KLHL29	Artery_Tibial	64.67651757188499	64.67651757188499	64.67651757188499
ENSG00000119771	KLHL29	Ovary	67.37220447284345	67.37220447284345	67.37220447284345
ENSG00000119771	KLHL29	Pancreas	21.166134185303516	21.166134185303516	38.65814696485623
ENSG00000119771	KLHL29	Brain_Cortex	88.69808306709265	88.69808306709265	88.69808306709265
ENSG00000119771	KLHL29	Skin_Sun_Exposed_Lower_leg	13.65814696485623	8.466453674121405	53.43450479233227
ENSG00000119771	KLHL29	Spleen	14.896166134185304	14.896166134185304	10.023961661341852
ENSG00000119771	KLHL29	Testis	40.93450479233227	40.93450479233227	21.52555910543131
ENSG00000119771	KLHL29	Colon_Transverse	67.89137380191693	48.68210862619808	39.6964856230032
ENSG00000121671	CRY2	Esophagus_Mucosa	51.198083067092654	51.198083067092654	51.198083067092654
ENSG00000121671	CRY2	Muscle_Skeletal	89.01757188498402	89.01757188498402	89.01757188498402
ENSG00000121671	CRY2	Brain_Hippocampus	80.35143769968052	80.35143769968052	80.35143769968052
ENSG00000121671	CRY2	Brain_Putamen_basal_ganglia	71.54552715654953	71.54552715654953	71.54552715654953
ENSG00000121671	CRY2	Uterus	27.016773162939298	27.016773162939298	27.016773162939298
ENSG00000121671	CRY2	Whole_Blood	45.287539936102235	45.287539936102235	45.287539936102235
ENSG00000125798	FOXA2	Esophagus_Mucosa	11.701277955271566	11.701277955271566	22.364217252396166
ENSG00000125798	FOXA2	Thyroid	9.824281150159745	9.824281150159745	9.984025559105431
ENSG00000128271	ADORA2A	Esophagus_Mucosa	33.905750798722046	33.905750798722046	33.905750798722046
ENSG00000128271	ADORA2A	Adrenal_Gland	51.31789137380192	51.31789137380192	35.50319488817891
ENSG00000128271	ADORA2A	Ovary	39.41693290734824	39.41693290734824	39.41693290734824
ENSG00000128271	ADORA2A	Brain_Cerebellum	16.813099041533548	16.813099041533548	18.450479233226837
ENSG00000128271	ADORA2A	Pancreas	4.992012779552716	7.18849840255591	11.222044728434504
ENSG00000128271	ADORA2A	Stomach	58.86581469648562	58.86581469648562	53.394568690095845
ENSG00000128271	ADORA2A	Testis	15.535143769968052	15.535143769968052	15.535143769968052
ENSG00000128271	ADORA2A	Whole_Blood	0.039936102236421724	0.039936102236421724	0.039936102236421724
ENSG00000129167	TPH1	Esophagus_Mucosa	76.27795527156549	76.27795527156549	84.70447284345047
ENSG00000129167	TPH1	Adipose_Visceral_Omentum	25.119808306709267	25.119808306709267	33.266773162939295
ENSG00000129167	TPH1	Esophagus_Muscularis	29.233226837060702	29.233226837060702	35.98242811501598
ENSG00000129167	TPH1	Lung	15.814696485623003	15.814696485623003	15.814696485623003
ENSG00000129167	TPH1	Brain_Caudate_basal_ganglia	96.36581469648563	94.60862619808307	64.93610223642173
ENSG00000129167	TPH1	Nerve_Tibial	90.814696485623	90.814696485623	90.69488817891374
ENSG00000129167	TPH1	Brain_Cerebellar_Hemisphere	4.472843450479234	4.472843450479234	4.472843450479234
ENSG00000129167	TPH1	Brain_Cerebellum	11.381789137380192	11.381789137380192	25.079872204472842
ENSG00000129167	TPH1	Pancreas	91.61341853035144	91.61341853035144	87.53993610223642
ENSG00000129167	TPH1	Skin_Sun_Exposed_Lower_leg	61.62140575079872	61.62140575079872	49.24121405750799
ENSG00000129167	TPH1	Breast_Mammary_Tissue	67.97124600638978	67.97124600638978	67.97124600638978
ENSG00000129167	TPH1	Cells_Cultured_fibroblasts	28.87380191693291	28.87380191693291	28.87380191693291
ENSG00000129167	TPH1	Thyroid	13.258785942492013	13.258785942492013	13.258785942492013
ENSG00000130522	JUND	Esophagus_Mucosa	47.38418530351438	47.38418530351438	47.38418530351438
ENSG00000130522	JUND	Esophagus_Muscularis	11.301916932907348	11.301916932907348	5.391373801916933
ENSG00000130522	JUND	Artery_Aorta	76.8370607028754	76.8370607028754	76.8370607028754
ENSG00000130522	JUND	Liver	92.37220447284345	92.37220447284345	87.57987220447285
ENSG00000130522	JUND	Lung	70.80670926517571	70.80670926517571	70.80670926517571
ENSG00000130522	JUND	Muscle_Skeletal	95.44728434504792	95.44728434504792	62.69968051118211
ENSG00000130522	JUND	Brain_Caudate_basal_ganglia	40.45527156549521	40.45527156549521	40.45527156549521
ENSG00000130522	JUND	Nerve_Tibial	84.06549520766774	84.06549520766774	76.91693290734824
ENSG00000130522	JUND	Brain_Cerebellar_Hemisphere	96.685303514377	96.685303514377	96.685303514377
ENSG00000130522	JUND	Ovary	43.13099041533546	43.13099041533546	43.13099041533546
ENSG00000130522	JUND	Brain_Cerebellum	83.1070287539936	83.1070287539936	83.1070287539936
ENSG00000130522	JUND	Pituitary	26.597444089456868	26.597444089456868	26.597444089456868
ENSG00000130522	JUND	Brain_Frontal_Cortex_BA9	16.1741214057508	16.1741214057508	17.212460063897762
ENSG00000130522	JUND	Skin_Sun_Exposed_Lower_leg	94.88817891373802	94.88817891373802	94.92811501597444
ENSG00000130522	JUND	Brain_Nucleus_accumbens_basal_ganglia	83.6261980830671	92.09265175718849	83.34664536741214
ENSG00000130522	JUND	Brain_Putamen_basal_ganglia	78.43450479233226	78.43450479233226	81.34984025559105
ENSG00000130522	JUND	Stomach	91.75319488817891	91.75319488817891	91.75319488817891
ENSG00000130522	JUND	Cells_Cultured_fibroblasts	79.59265175718849	79.59265175718849	81.66932907348243
ENSG00000130522	JUND	Thyroid	68.09105431309904	68.09105431309904	71.04632587859425
ENSG00000130522	JUND	Whole_Blood	89.09744408945687	89.09744408945687	89.09744408945687
ENSG00000132437	DDC	Esophagus_Mucosa	83.46645367412141	76.59744408945687	86.5814696485623
ENSG00000132437	DDC	Ovary	44.68849840255591	44.68849840255591	67.17252396166134
ENSG00000132437	DDC	Skin_Not_Sun_Exposed_Suprapubic	5.9904153354632586	5.9904153354632586	53.23482428115016
ENSG00000132437	DDC	Testis	98.40255591054313	98.40255591054313	98.1629392971246
ENSG00000134318	ROCK2	Esophagus_Mucosa	0.2795527156549521	0.07987220447284345	28.154952076677315
ENSG00000134318	ROCK2	Artery_Coronary	0.0	0.0	0.0
ENSG00000134318	ROCK2	Muscle_Skeletal	98.24281150159744	98.24281150159744	98.24281150159744
ENSG00000134318	ROCK2	Brain_Cerebellar_Hemisphere	97.16453674121406	95.0479233226837	99.12140575079871
ENSG00000134318	ROCK2	Brain_Cerebellum	96.40575079872204	81.38977635782747	78.47444089456869
ENSG00000134318	ROCK2	Brain_Frontal_Cortex_BA9	32.86741214057508	32.86741214057508	26.15814696485623
ENSG00000134318	ROCK2	Skin_Not_Sun_Exposed_Suprapubic	69.129392971246	69.129392971246	69.129392971246
ENSG00000134318	ROCK2	Skin_Sun_Exposed_Lower_leg	78.03514376996804	78.03514376996804	83.46645367412141
ENSG00000134318	ROCK2	Stomach	29.35303514376997	53.394568690095845	65.57507987220447
ENSG00000134318	ROCK2	Thyroid	76.25798722044729	76.25798722044729	76.25798722044729
ENSG00000140396	NCOA2	Esophagus_Mucosa	89.81629392971246	61.022364217252395	90.37539936102236
ENSG00000140396	NCOA2	Brain_Anterior_cingulate_cortex_BA24	83.94568690095846	83.94568690095846	99.40095846645367
ENSG00000140396	NCOA2	Liver	17.57188498402556	17.57188498402556	52.3961661341853
ENSG00000140396	NCOA2	Brain_Cortex	85.4832268370607	85.4832268370607	85.4832268370607
ENSG00000140396	NCOA2	Thyroid	73.08306709265176	73.08306709265176	78.23482428115015
ENSG00000140396	NCOA2	Whole_Blood	59.46485623003195	59.46485623003195	59.46485623003195
ENSG00000140464	PML	Esophagus_Mucosa	83.90575079872204	87.18051118210863	79.67252396166134
ENSG00000140464	PML	Adipose_Visceral_Omentum	70.86661341853035	70.86661341853035	70.86661341853035
ENSG00000140464	PML	Liver	42.891373801916934	42.891373801916934	99.00159744408946
ENSG00000140464	PML	Artery_Tibial	11.182108626198083	11.182108626198083	11.182108626198083
ENSG00000140464	PML	Brain_Frontal_Cortex_BA9	6.3498402555910545	6.3498402555910545	5.710862619808307
ENSG00000140464	PML	Brain_Hypothalamus	7.547923322683706	7.547923322683706	26.876996805111823
ENSG00000140464	PML	Spleen	4.313099041533547	4.512779552715655	3.0351437699680512
ENSG00000140464	PML	Cells_Cultured_fibroblasts	69.28913738019169	69.28913738019169	13.458466453674122
ENSG00000140464	PML	Whole_Blood	31.589456869009584	31.589456869009584	31.589456869009584
ENSG00000140538	NTRK3	Esophagus_Mucosa	41.13418530351438	69.94808306709265	69.94808306709265
ENSG00000140538	NTRK3	Adipose_Visceral_Omentum	0.0	0.0	74.88019169329074
ENSG00000140538	NTRK3	Heart_Atrial_Appendage	74.60063897763578	74.60063897763578	37.57987220447284
ENSG00000140538	NTRK3	Brain_Anterior_cingulate_cortex_BA24	17.6517571884984	17.6517571884984	13.538338658146964
ENSG00000140538	NTRK3	Artery_Aorta	31.90894568690096	31.90894568690096	31.90894568690096
ENSG00000140538	NTRK3	Liver	24.161341853035143	24.161341853035143	44.20926517571885
ENSG00000140538	NTRK3	Muscle_Skeletal	45.74680511182109	45.74680511182109	45.74680511182109
ENSG00000140538	NTRK3	Nerve_Tibial	38.89776357827476	38.89776357827476	8.746006389776358
ENSG00000140538	NTRK3	Testis	14.177316293929712	14.177316293929712	26.697284345047922
ENSG00000140538	NTRK3	Colon_Sigmoid	69.60862619808307	69.60862619808307	88.01916932907348
ENSG00000141027	NCOR1	Esophagus_Mucosa	76.19808306709265	74.80031948881789	69.92811501597444
ENSG00000141027	NCOR1	Esophagus_Muscularis	2.31629392971246	1.7971246006389776	46.685303514377
ENSG00000141027	NCOR1	Artery_Tibial	23.961661341853034	23.961661341853034	13.338658146964857
ENSG00000141027	NCOR1	Nerve_Tibial	61.5814696485623	75.59904153354633	45.72683706070288
ENSG00000141027	NCOR1	Brain_Frontal_Cortex_BA9	33.626198083067095	33.626198083067095	26.19808306709265
ENSG00000141027	NCOR1	Skin_Not_Sun_Exposed_Suprapubic	98.20287539936102	98.20287539936102	98.00319488817891
ENSG00000141027	NCOR1	Brain_Nucleus_accumbens_basal_ganglia	0.5191693290734825	0.11980830670926518	0.5191693290734825
ENSG00000141027	NCOR1	Spleen	41.253993610223645	41.253993610223645	41.253993610223645
ENSG00000141027	NCOR1	Breast_Mammary_Tissue	99.6405750798722	99.6405750798722	99.92012779552715
ENSG00000141027	NCOR1	Testis	29.87220447284345	18.929712460063897	68.61022364217253
ENSG00000141027	NCOR1	Cells_Cultured_fibroblasts	69.4888178913738	69.4888178913738	69.4888178913738
ENSG00000141027	NCOR1	Thyroid	35.42332268370607	43.989616613418534	43.989616613418534
ENSG00000141027	NCOR1	Whole_Blood	77.99520766773163	77.99520766773163	87.77955271565496
ENSG00000141510	TP53	Esophagus_Mucosa	84.82428115015975	84.82428115015975	0.23961661341853036
ENSG00000141510	TP53	Adipose_Visceral_Omentum	90.29552715654953	90.29552715654953	25.23961661341853
ENSG00000141510	TP53	Muscle_Skeletal	21.425718849840255	21.425718849840255	21.425718849840255
ENSG00000141510	TP53	Ovary	90.93450479233226	90.93450479233226	61.5814696485623
ENSG00000141510	TP53	Brain_Frontal_Cortex_BA9	96.1261980830671	96.1261980830671	74.6405750798722
ENSG00000141510	TP53	Brain_Nucleus_accumbens_basal_ganglia	100.0	100.0	96.84504792332268
ENSG00000141510	TP53	Testis	56.46964856230032	64.61661341853035	62.57987220447284
ENSG00000141510	TP53	Whole_Blood	94.04952076677316	94.04952076677316	94.04952076677316
ENSG00000141551	CSNK1D	Esophagus_Mucosa	52.03674121405751	52.03674121405751	7.827476038338658
ENSG00000141551	CSNK1D	Adipose_Visceral_Omentum	44.76837060702876	19.329073482428115	57.74760383386582
ENSG00000141551	CSNK1D	Esophagus_Muscularis	35.483226837060705	35.483226837060705	35.483226837060705
