GeneID	GeneName	Adipose_Subcutaneous	Esophagus_Mucosa	Adipose_Visceral_Omentum	Esophagus_Muscularis	Adrenal_Gland	Heart_Atrial_Appendage	Brain_Anterior_cingulate_cortex_BA24	Heart_Left_Ventricle	Artery_Aorta	Liver	Artery_Coronary	Lung	Artery_Tibial	Muscle_Skeletal	Brain_Caudate_basal_ganglia	Nerve_Tibial	Brain_Cerebellar_Hemisphere	Ovary	Brain_Cerebellum	Pancreas	Brain_Cortex	Pituitary	Brain_Frontal_Cortex_BA9	Prostate	Brain_Hippocampus	Skin_Not_Sun_Exposed_Suprapubic	Brain_Hypothalamus	Skin_Sun_Exposed_Lower_leg	Brain_Nucleus_accumbens_basal_ganglia	Small_Intestine_Terminal_Ileum	Brain_Putamen_basal_ganglia	Spleen	Breast_Mammary_Tissue	Stomach	Cells_EBV-transformed_lymphocytes	Testis	Cells_Cultured_fibroblasts	Thyroid	Colon_Sigmoid	Uterus	Colon_Transverse	Vagina	Esophagus_Gastroesophageal_Junction	Whole_Blood
ENSG00000119138	KLF9	0.12779552715654952	NaN	0.14536741214057508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7092651757188498	0.9904153354632588	NaN	NaN	NaN	NaN	0.23522364217252395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8546325878594251	NaN	0.7943290734824281	0.11501597444089455	NaN	NaN	NaN	NaN	0.03873801916932907	0.34145367412140576
ENSG00000119771	KLHL29	NaN	0.2252396166134185	NaN	NaN	NaN	NaN	NaN	NaN	0.8961661341853036	NaN	NaN	0.6006389776357828	0.6753194888178914	NaN	NaN	NaN	NaN	0.6218051118210862	NaN	0.5642971246006391	0.26437699680511184	NaN	NaN	NaN	NaN	NaN	NaN	0.2288338658146965	NaN	NaN	NaN	0.29233226837060705	NaN	NaN	0.09105431309904154	0.829073482428115	NaN	NaN	NaN	NaN	0.6393769968051118	NaN	NaN	NaN
ENSG00000118058	KMT2A	NaN	NaN	1.0	NaN	NaN	0.2567891373801917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.582667731629393	NaN	NaN	NaN	NaN	NaN	NaN	0.1597444089456869	NaN	NaN	NaN	0.7579872204472844	0.3961661341853035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000174697	LEP	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2340255591054313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5579073482428115	NaN	NaN	NaN	NaN	0.09784345047923322	NaN	NaN
ENSG00000205213	LGR4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	0.4988019169329074	NaN	0.15135782747603835	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.35503194888178913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.875	0.6218051118210862	NaN	NaN	NaN	1.0	NaN	0.6273961661341853	0.6797124600638977
ENSG00000136944	LMX1B	0.2380191693290735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5535143769968051	NaN	NaN	0.6497603833865815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9792332268370608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.887779552715655	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138095	LRPPRC	0.5563099041533547	0.9492811501597443	NaN	0.97444089456869	NaN	0.2955271565495208	0.1625399361022364	0.11301916932907348	0.5666932907348243	NaN	NaN	0.0439297124600639	0.8035143769968051	0.8977635782747604	0.3023162939297125	0.8027156549520766	0.8087060702875399	0.3634185303514377	0.4856230031948882	0.6333865814696485	0.9492811501597443	NaN	0.985223642172524	0.017172523961661343	0.4752396166134185	0.8338658146964856	0.4440894568690096	0.6649361022364217	0.5155750798722045	NaN	0.9792332268370608	0.6042332268370607	0.3542332268370607	0.07907348242811503	0.7699680511182109	0.8801916932907349	0.4189297124600639	0.78314696485623	0.3757987220447284	0.5051916932907349	0.25798722044728434	NaN	NaN	0.007987220447284345
ENSG00000172264	MACROD2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5115814696485623	0.4109424920127796	0.0	NaN	NaN	NaN	NaN	NaN	0.8154952076677316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2452076677316294	NaN	NaN	NaN	0.6154153354632588	0.0019968051118210857	NaN	NaN	0.00439297124600639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.22364217252396165
ENSG00000254585	MAGEL2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3757987220447284	NaN	NaN	NaN	NaN	NaN	NaN	0.10263578274760383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0003993610223642173	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000109339	MAPK10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9788338658146964	NaN	NaN	0.4269169329073482	0.007188498402555909	0.84185303514377	0.9468849840255592	0.19728434504792333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7707667731629393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4648562300319489	0.8194888178913738	NaN	NaN	NaN	NaN	NaN
ENSG00000107643	MAPK8	0.4073482428115016	0.5219648562300321	NaN	0.4197284345047924	0.21685303514377	NaN	NaN	NaN	0.9388977635782748	NaN	NaN	0.4964057507987221	NaN	NaN	NaN	0.9281150159744408	0.21725239616613415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3079073482428115	NaN	0.31589456869009586	NaN	NaN	NaN	0.04792332268370607	NaN	NaN	0.007587859424920127	0.7088658146964856	NaN	0.15814696485623006	0.6601437699680511	NaN	0.7196485623003195	NaN	NaN	0.5035942492012779
ENSG00000050748	MAPK9	0.5327476038338658	NaN	0.0555111821086262	0.5431309904153354	NaN	NaN	NaN	NaN	0.6613418530351438	NaN	NaN	0.04592651757188498	0.7599840255591054	NaN	NaN	0.3422523961661342	0.16733226837060702	NaN	NaN	0.6880990415335463	NaN	NaN	NaN	NaN	NaN	0.5583067092651757	NaN	0.3011182108626198	NaN	0.05271565495207668	NaN	NaN	0.963258785942492	0.5710862619808307	NaN	0.5507188498402555	0.5547124600638977	0.1873003194888179	NaN	NaN	0.12819488817891375	NaN	NaN	0.3881789137380192
ENSG00000135272	MDFIC	0.15335463258785942	0.6246006389776357	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5591054313099042	0.2084664536741214	NaN	NaN	0.0	NaN	NaN	NaN	0.20087859424920126	NaN	1.0	NaN	NaN	NaN	NaN	0.051118210862619806	NaN	NaN	NaN	NaN	NaN	0.25998402555910544	NaN	NaN	0.19728434504792333	0.7751597444089456	NaN	0.8302715654952076	0.7452076677316294	NaN	NaN	NaN	NaN
ENSG00000165819	METTL3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21206070287539933	0.20487220447284346	NaN	NaN	NaN	NaN	NaN	NaN	0.32907348242811496	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	1.0	NaN	NaN	NaN	0.09624600638977636	NaN	NaN	NaN	0.9988019169329072	0.547923322683706	NaN	0.31309904153354634	NaN	NaN	NaN	NaN
ENSG00000182979	MTA1	NaN	NaN	NaN	NaN	NaN	NaN	0.3881789137380192	NaN	NaN	NaN	NaN	0.5347444089456869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8398562300319489	0.3718051118210863	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.028354632587859425	NaN	0.015175718849840257	NaN	0.5047923322683706	NaN	NaN	0.8378594249201278	NaN
ENSG00000168412	MTNR1A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1968849840255591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000134640	MTNR1B	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17412140575079876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138823	MTTP	NaN	NaN	NaN	0.08466453674121406	NaN	NaN	NaN	NaN	0.02156549520766773	NaN	NaN	NaN	0.03194888178913738	NaN	NaN	0.28714057507987223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4197284345047924	0.9676517571884984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213347	MXD3	0.0555111821086262	0.15814696485623006	NaN	0.04792332268370607	0.84185303514377	0.799520766773163	NaN	0.05151757188498403	0.5251597444089456	NaN	NaN	0.16293929712460065	0.7579872204472844	0.03674121405750799	0.08346645367412141	0.7739616613418531	0.5435303514376997	NaN	0.1361821086261981	NaN	0.1713258785942492	NaN	NaN	0.8462460063897763	0.2480031948881789	0.35822683706070285	0.10343450479233228	0.08466453674121406	0.4233226837060703	0.10902555910543132	NaN	NaN	0.8586261980830671	0.8674121405750799	NaN	NaN	NaN	0.2156549520766773	0.1713258785942492	0.14257188498402554	0.7623801916932907	NaN	0.1968849840255591	NaN
ENSG00000132382	MYBBP1A	0.3146964856230032	0.9804313099041534	NaN	0.3178913738019169	0.9896166134185304	0.597444089456869	NaN	0.2767571884984025	0.21924920127795527	NaN	NaN	0.09424920127795527	0.03194888178913738	0.0	NaN	NaN	NaN	0.8422523961661342	NaN	NaN	NaN	NaN	NaN	NaN	0.4496805111821086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2823482428115016	NaN	0.04752396166134185	0.6629392971246006	0.0	NaN	NaN	NaN	NaN	0.18250798722044728	NaN
ENSG00000005810	MYCBP2	0.5483226837060703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4620607028753994	0.5419329073482428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9141373801916932	NaN	0.44369009584664537	NaN	NaN	NaN	NaN	NaN	NaN	0.1968849840255591	NaN	NaN	NaN	0.3294728434504792	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000108784	NAGLU	0.6485623003194888	0.048722044728434506	0.11222044728434503	0.5507188498402555	NaN	0.7843450479233227	NaN	NaN	0.07228434504792333	0.0	NaN	0.3554313099041533	0.9584664536741214	NaN	NaN	0.911741214057508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.13538338658146964	NaN	0.6589456869009584	NaN	NaN	NaN	NaN	NaN	0.9241214057507988	NaN	0.0007987220447284345	0.07507987220447285	0.6649361022364217	NaN	NaN	NaN	NaN	NaN	0.2264376996805112
ENSG00000105835	NAMPT	NaN	NaN	NaN	NaN	0.01757188498402556	0.5686900958466453	NaN	0.4996006389776358	NaN	NaN	0.8083067092651757	NaN	1.0	NaN	NaN	NaN	NaN	0.4916134185303514	NaN	NaN	0.0371405750798722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7492012779552716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.15455271565495207	NaN	NaN	NaN	0.7436102236421726	1.0	NaN	0.7563897763578274
ENSG00000140396	NCOA2	NaN	0.2595846645367412	NaN	NaN	NaN	NaN	0.2583865814696485	NaN	NaN	0.3278753993610224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5255591054313099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5886581469648562	NaN	NaN	NaN	NaN	NaN	0.7759584664536742
ENSG00000141027	NCOR1	NaN	0.4488817891373802	NaN	0.04033546325878594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4580670926517572	NaN	NaN	0.7559904153354633	NaN	NaN	NaN	NaN	NaN	NaN	0.6513578274760383	NaN	NaN	0.05830670926517573	NaN	NaN	0.05071884984025559	NaN	NaN	0.8214856230031949	0.00439297124600639	NaN	0.6681309904153354	0.5666932907348243	0.8610223642172524	0.6813099041533547	NaN	NaN	NaN	NaN	NaN	0.375
ENSG00000165030	NFIL3	0.4752396166134185	NaN	NaN	NaN	0.5103833865814696	NaN	NaN	NaN	1.0	NaN	NaN	NaN	0.31110223642172524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.14976038338658146	NaN	NaN	0.04592651757188498	NaN	NaN	NaN	NaN	0.4033546325878594	NaN	NaN	NaN	0.26677316293929715	0.16493610223642172	NaN	NaN	NaN	0.398961661341853	NaN	NaN	0.3422523961661342
ENSG00000064300	NGFR	NaN	NaN	NaN	NaN	NaN	NaN	0.22164536741214055	NaN	0.5982428115015974	0.5794728434504792	NaN	NaN	0.20686900958466453	NaN	NaN	0.028753993610223638	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4496805111821086	NaN	NaN	NaN	NaN	0.930111821086262	NaN	NaN	NaN	NaN	NaN	NaN	0.003194888178913738	NaN	NaN	NaN	0.7460063897763578	NaN	NaN
ENSG00000136352	NKX2-1	NaN	NaN	NaN	NaN	NaN	NaN	0.577076677316294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000125820	NKX2-2	NaN	NaN	NaN	NaN	NaN	NaN	0.3554313099041533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9089456869009584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5483226837060703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000169760	NLGN1	0.9792332268370608	NaN	NaN	NaN	NaN	NaN	NaN	0.9988019169329072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4884185303514377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.04992012779552716	NaN	0.3119009584664537	NaN	NaN	NaN	NaN	NaN	NaN	0.02236421725239616	0.5658945686900958	NaN	NaN	NaN	NaN	NaN
ENSG00000151014	NOCT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.12819488817891375	NaN	0.3598242811501597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.04952076677316294	NaN	NaN	0.8861821086261981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5135782747603834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5998402555910544
ENSG00000007171	NOS2	0.3027156549520767	0.05391373801916933	0.3570287539936102	0.0878594249201278	0.17172523961661346	0.0878594249201278	0.1829073482428115	NaN	0.3370607028753993	NaN	0.061102236421725235	NaN	0.1501597444089457	0.13817891373801916	0.06869009584664537	0.11861022364217252	0.06829073482428115	0.07787539936102236	0.05391373801916933	0.12140575079872205	NaN	NaN	NaN	0.13578274760383385	0.2296325878594249	0.06908945686900958	0.06629392971246006	0.35303514376996803	0.07707667731629393	NaN	0.4229233226837061	0.6022364217252396	0.0463258785942492	0.3498402555910543	NaN	NaN	NaN	0.3686102236421725	0.8374600638977636	0.1018370607028754	NaN	NaN	0.08146964856230032	NaN
ENSG00000170485	NPAS2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	0.5075878594249201	NaN	NaN	NaN	0.5331469648562299	NaN	NaN	NaN	NaN	0.930111821086262	NaN	NaN	0.008386581469648562	NaN	NaN	0.07787539936102236	0.4376996805111821	0.9860223642172524	NaN	NaN	NaN	NaN	0.579073482428115	NaN	NaN	0.006789137380191693	NaN	0.8514376996805112	NaN	NaN	NaN	NaN	NaN	0.007987220447284345
ENSG00000185149	NPY2R	NaN	NaN	NaN	0.011980830670926515	NaN	NaN	NaN	NaN	NaN	NaN	0.8881789137380192	NaN	0.04792332268370607	NaN	0.2507987220447284	NaN	NaN	NaN	1.0	NaN	0.9129392971246006	NaN	NaN	NaN	0.1273961661341853	1.0	NaN	NaN	NaN	NaN	0.3865814696485623	NaN	NaN	NaN	NaN	NaN	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000126368	NR1D1	0.0003993610223642173	0.0	NaN	NaN	0.061102236421725235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21685303514377	NaN	NaN	NaN	NaN	NaN	0.6924920127795527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2747603833865815	0.05071884984025559	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000174738	NR1D2	0.02356230031948882	NaN	NaN	0.4796325878594249	NaN	NaN	NaN	0.3949680511182109	NaN	NaN	NaN	NaN	0.8518370607028753	0.8893769968051118	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.035942492012779555	NaN
ENSG00000025434	NR1H3	0.3218849840255591	NaN	NaN	0.6569488817891374	NaN	NaN	NaN	NaN	0.6805111821086262	NaN	NaN	NaN	0.17292332268370608	NaN	NaN	0.3334664536741214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2595846645367412	1.0	NaN	0.0347444089456869	NaN	NaN	NaN	NaN	0.3498402555910543	0.8338658146964856	0.16972843450479233	1.0	NaN	NaN	NaN	NaN	NaN	0.8789936102236422
ENSG00000160113	NR2F6	NaN	0.026357827476038338	NaN	0.0007987220447284345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21685303514377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.7743610223642172	NaN	0.6341853035143771	NaN	NaN	NaN	NaN	0.006389776357827476	NaN	1.0	0.8398562300319489	NaN	NaN	0.006789137380191693	0.4037539936102236	NaN	0.7044728434504792
ENSG00000113580	NR3C1	NaN	0.7767571884984026	NaN	0.006789137380191693	NaN	NaN	NaN	0.8574281150159745	NaN	NaN	NaN	0.5595047923322684	NaN	0.22324281150159744	NaN	0.2935303514376997	NaN	0.8777955271565495	NaN	NaN	0.8594249201277955	NaN	NaN	1.0	NaN	0.04193290734824282	NaN	NaN	NaN	NaN	NaN	0.0626996805111821	NaN	NaN	0.33785942492012777	0.6749201277955271	0.9097444089456868	0.04273162939297125	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180530	NRIP1	NaN	0.3166932907348243	NaN	NaN	NaN	0.9009584664536742	NaN	NaN	NaN	0.8458466453674122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2947284345047924	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000076685	NT5C2	1.0	0.4804313099041533	0.11661341853035145	0.4101437699680511	0.5003993610223643	NaN	NaN	NaN	0.9712460063897764	NaN	NaN	NaN	0.6114217252396166	0.3238817891373802	NaN	NaN	0.8430511182108626	NaN	0.301517571884984	NaN	0.5798722044728435	0.6749201277955271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.347444089456869	NaN	NaN	0.5007987220447284	0.019568690095846646	NaN	NaN	NaN	NaN	0.03274760383386582	NaN	0.30990415335463256
ENSG00000065320	NTN1	NaN	0.9476837060702876	NaN	0.06309904153354633	NaN	0.9077476038338658	NaN	0.3562300319488818	NaN	NaN	NaN	0.3953674121405751	0.23522364217252395	NaN	NaN	NaN	NaN	NaN	NaN	0.016773162939297124	NaN	NaN	NaN	0.7436102236421726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.020766773162939296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198400	NTRK1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5183706070287539	NaN	NaN	NaN	NaN	NaN	0.5714856230031949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000140538	NTRK3	NaN	0.7871405750798722	0.0	NaN	NaN	0.5650958466453674	0.3590255591054313	NaN	0.7104632587859425	0.4468849840255591	NaN	NaN	NaN	1.0	NaN	0.7807507987220448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.24161341853035145	NaN	NaN	0.6082268370607029	NaN	NaN	NaN	NaN	NaN
ENSG00000054277	OPN3	0.4488817891373802	0.02476038338658147	0.97444089456869	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06230031948881789	0.9077476038338658	NaN	0.9768370607028752	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9325079872204473	NaN	NaN	NaN	1.0	NaN	0.3781948881789137	0.9241214057507988	0.056309904153354635	1.0	0.3570287539936102	NaN	NaN	NaN	NaN	0.33466453674121405
ENSG00000122375	OPN4	0.33426517571884984	0.8346645367412141	0.9516773162939296	0.002795527156549521	NaN	NaN	0.03634185303514377	0.4065495207667731	NaN	NaN	NaN	NaN	0.959664536741214	0.13258785942492013	0.5822683706070287	0.43410543130990414	NaN	NaN	NaN	1.0	0.6968849840255591	NaN	0.20726837060702874	NaN	0.8166932907348243	0.9273162939297124	NaN	0.8083067092651757	0.99241214057508	NaN	0.4664536741214058	NaN	0.1501597444089457	0.4532747603833866	NaN	NaN	NaN	0.2783546325878594	0.3210862619808307	NaN	0.33785942492012777	0.08067092651757188	0.4892172523961662	NaN
ENSG00000124818	OPN5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5087859424920128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000125510	OPRL1	0.4065495207667731	0.2583865814696485	0.15335463258785942	0.20207667731629392	0.5063897763578274	0.7228434504792333	NaN	NaN	0.38578274760383385	NaN	NaN	NaN	0.9548722044728436	0.5019968051118211	NaN	0.5359424920127795	0.5822683706070287	NaN	NaN	0.12859424920127796	NaN	NaN	NaN	NaN	NaN	0.5575079872204473	0.007188498402555909	0.10782747603833866	NaN	NaN	NaN	NaN	1.0	0.4584664536741214	NaN	NaN	0.2619808306709265	0.0039936102236421715	NaN	NaN	0.012779552715654952	NaN	0.4776357827476038	0.007587859424920127
ENSG00000116005	PCYOX1	0.16533546325878595	NaN	NaN	0.2571884984025559	NaN	NaN	NaN	0.5662939297124601	0.16014376996805113	NaN	NaN	NaN	0.36661341853035145	NaN	NaN	0.5471246006389776	NaN	NaN	1.0	NaN	NaN	0.6609424920127795	NaN	NaN	NaN	0.06429712460063898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7803514376996805	NaN	NaN	0.4037539936102236	0.1968849840255591	NaN	0.4492811501597444	NaN	NaN	NaN
ENSG00000179094	PER1	NaN	NaN	NaN	0.8706070287539937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6058306709265175	NaN	0.4868210862619808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132326	PER2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5619009584664537	NaN	NaN	NaN	NaN	NaN	NaN	0.005191693290734824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21605431309904152	NaN	NaN	NaN	NaN	0.28514376996805113	0.014776357827476038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000049246	PER3	0.6070287539936102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	0.9009584664536742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7727635782747604
ENSG00000114268	PFKFB4	NaN	0.3047124600638977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3586261980830671	NaN	0.2268370607028754	NaN	NaN	NaN	0.02795527156549521	NaN	NaN	NaN	NaN	NaN	NaN	0.08067092651757188	NaN	NaN	0.12220447284345047	NaN	0.33586261980830673	NaN	NaN	NaN	NaN	NaN	NaN	0.16733226837060702	NaN	1.0	0.1393769968051118	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000081913	PHLPP1	NaN	NaN	1.0	0.3674121405750799	0.0007987220447284345	NaN	0.0	0.02476038338658147	0.013977635782747605	NaN	NaN	NaN	NaN	0.1042332268370607	NaN	NaN	NaN	NaN	0.3570287539936102	NaN	NaN	NaN	NaN	NaN	0.2571884984025559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08386581469648563	NaN	0.0039936102236421715	0.008386581469648562	0.04233226837060703	NaN	NaN	0.3246805111821086	0.6265974440894568	NaN	0.5419329073482428	0.10583067092651756
ENSG00000140464	PML	NaN	0.30950479233226835	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.8893769968051118	NaN	NaN	0.4325079872204473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.125	NaN	NaN	NaN	0.1737220447284345	NaN	NaN	NaN	NaN	0.05271565495207668	NaN	NaN	NaN	NaN	0.6373801916932907	NaN	NaN	NaN	NaN	NaN	NaN	0.33506389776357826
ENSG00000186951	PPARA	NaN	0.3586261980830671	NaN	0.3909744408945687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.10463258785942492	0.006389776357827476	NaN	NaN	0.14456869009584666	0.06429712460063898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.15455271565495207	NaN	0.4029552715654952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4065495207667731	NaN	NaN	0.3226837060702875	0.11701277955271565	NaN	NaN
